x,z
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Nieuwe_Communistische_Partij_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/RPF_have_vote(1986)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/blank_vote(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CDA_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD_have_vote(1994)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/LOG_have_vote(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/vote_number(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_vote(2006)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_invalid_blank(1946)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote(1958)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PvDA_have_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/RPF_have_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/blank_vote(1966)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PSP_have_vote(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/SGP_have_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PAK_have_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/D66_have_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GPV_have_vote(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Trots_op_Nederland_Lijst_Rita_Verdonk_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/vote_number(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote_percent(1974)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CDA_have_vote(1986)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GL_have_vote(1990)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD_have_vote(1986)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD_have_vote(1953)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PC_have_vote(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote_percent(1953)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD_have_vote(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_vote(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/SP_have_vote(1990)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CDA_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CDA_have_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_invalid_blank(1986)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://www.gemeentegeschiedenis.nl/gg-schema#startDate
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PvdA&GL&SP_have_vote(2006)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Overige_have_vote(1986)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PCG_have_vote(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/ARP_have_vote(1974)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/voters_number(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote_percent(1946)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PCG_have_vote(1966)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/SP_have_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/voters_number(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1966)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/valid_vote(1953)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GG_have_vote(1974)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/SP_have_vote(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PVV_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote_percent(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PPR_have_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/BP_have_vote(1966)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD_have_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CU_SGP_have_vote(2006)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://www.gemeentegeschiedenis.nl/gg-schema#endDate
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/D66_have_vote(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/TROTS_(Trots_op_Nederland)_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/SGP_have_vote(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PCG_have_vote(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CPN_have_vote(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/ARP_have_vote(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1958)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/JEZUS_LEEFT_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/KNP_have_vote(1953)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD_have_vote(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1946)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Democraten_66_(D66)_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/invalid_vote(1994)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote_percent(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/blank_vote(1986)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/FNP_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Overige_have_vote(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Overige_have_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/LOG_have_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/blank_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/voters_number(1990)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Artikel50_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_invalid_blank(1974)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GG_have_vote(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/vote_number(1958)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/LPG_have_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote(1946)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Partij_voor_de_Dieren_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/SP_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/invalid_vote(2006)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_vote(2002)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/TROTS&OPA_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GG_have_vote(1958)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_blank(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Partij_van_de_Toekomst_(PvdT)_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/voters_number(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_invalid_blank(1958)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PSP_have_vote(1958)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GG_have_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/valid_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/valid_vote(1986)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_vote(1974)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GL&D66_have_vote(2006)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PCG_have_vote(1974)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/ARP_have_vote(1946)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/LPG_have_vote(1994)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/FNP_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GPV_have_vote(1962)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/ChristenUnie&SGP_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/invalid_vote(1982)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/GPV_have_vote(1966)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Overige_partijen_zonder_zetels_have_vote(1949)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PvdA_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/voters_number(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/percent_invalid_blank(1953)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/voters_number(1978)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/invalid_vote(1966)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote(1953)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CPN_have_vote(1949)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Piratenpartij_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_vote_percent(1998)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/RPF_have_vote(1990)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Staatkundig_Gereformeerde_Partij_(S.G.P.)_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://purl.org/dc/terms/description
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1994)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/PvdA&GL&D66_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/has_seats(1949)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/valid_vote(1994)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Partij_van_de_Rede_&_ASP_have_vote(2014)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/Overige_partijen_met_1_of_meer_zetels_have_vote(1949)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/CP86_have_vote(1994)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/VVD&D66_have_vote(2010)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/invalid_vote(1958)
http://www.w3.org/2002/07/owl#bottomDataProperty,http://gemeenteraad.org/vocabulary/RK_have_vote(1986)
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1978),http://gemeenteraad.org/vocabulary/PvdA_have_vote(1978)
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/ChristenUnie&SGP_have_vote(2014),http://gemeenteraad.org/vocabulary/ChristenUnie&SGP_have_vote(2014)
http://gemeenteraad.org/vocabulary/ChristenUnie&SGP_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1994),http://gemeenteraad.org/vocabulary/voters_number(1994)
http://gemeenteraad.org/vocabulary/voters_number(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1982),http://gemeenteraad.org/vocabulary/voters_number(1982)
http://gemeenteraad.org/vocabulary/voters_number(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(2002),http://gemeenteraad.org/vocabulary/percent_vote(2002)
http://gemeenteraad.org/vocabulary/percent_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1949),http://gemeenteraad.org/vocabulary/has_seats(1949)
http://gemeenteraad.org/vocabulary/has_seats(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(2014),http://gemeenteraad.org/vocabulary/percent_vote(2014)
http://gemeenteraad.org/vocabulary/percent_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(1998),http://gemeenteraad.org/vocabulary/vote_number(1998)
http://gemeenteraad.org/vocabulary/vote_number(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Partij_voor_het_Noorden_have_vote(2014),http://gemeenteraad.org/vocabulary/Partij_voor_het_Noorden_have_vote(2014)
http://gemeenteraad.org/vocabulary/Partij_voor_het_Noorden_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(1962),http://gemeenteraad.org/vocabulary/vote_number(1962)
http://gemeenteraad.org/vocabulary/vote_number(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/invalid_vote(1978),http://gemeenteraad.org/vocabulary/invalid_vote(1978)
http://gemeenteraad.org/vocabulary/invalid_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/invalid_vote(1966),http://gemeenteraad.org/vocabulary/invalid_vote(1966)
http://gemeenteraad.org/vocabulary/invalid_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(1986),http://gemeenteraad.org/vocabulary/vote_number(1986)
http://gemeenteraad.org/vocabulary/vote_number(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1953),http://gemeenteraad.org/vocabulary/PvdA_have_vote(1953)
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(1974),http://gemeenteraad.org/vocabulary/vote_number(1974)
http://gemeenteraad.org/vocabulary/vote_number(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CHU_have_vote(1974),http://gemeenteraad.org/vocabulary/CHU_have_vote(1974)
http://gemeenteraad.org/vocabulary/CHU_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CHU_have_vote(1962),http://gemeenteraad.org/vocabulary/CHU_have_vote(1962)
http://gemeenteraad.org/vocabulary/CHU_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PC_have_vote(1958),http://gemeenteraad.org/vocabulary/PC_have_vote(1958)
http://gemeenteraad.org/vocabulary/PC_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/DS70_have_vote(1978),http://gemeenteraad.org/vocabulary/DS70_have_vote(1978)
http://gemeenteraad.org/vocabulary/DS70_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66_have_vote(2002),http://gemeenteraad.org/vocabulary/D66_have_vote(2002)
http://gemeenteraad.org/vocabulary/D66_have_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/KVP_have_vote(1949),http://gemeenteraad.org/vocabulary/KVP_have_vote(1949)
http://gemeenteraad.org/vocabulary/KVP_have_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PPR_have_vote(1982),http://gemeenteraad.org/vocabulary/PPR_have_vote(1982)
http://gemeenteraad.org/vocabulary/PPR_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1978),http://gemeenteraad.org/vocabulary/VVD_have_vote(1978)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Onafhankelijk_have_vote(1982),http://gemeenteraad.org/vocabulary/Onafhankelijk_have_vote(1982)
http://gemeenteraad.org/vocabulary/Onafhankelijk_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1966),http://gemeenteraad.org/vocabulary/VVD_have_vote(1966)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1994),http://gemeenteraad.org/vocabulary/percent_vote(1994)
http://gemeenteraad.org/vocabulary/percent_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66_have_vote(1978),http://gemeenteraad.org/vocabulary/D66_have_vote(1978)
http://gemeenteraad.org/vocabulary/D66_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1982),http://gemeenteraad.org/vocabulary/percent_vote(1982)
http://gemeenteraad.org/vocabulary/percent_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Nederlandse_Klokkenluiders_Partij_have_vote(2010),http://gemeenteraad.org/vocabulary/Nederlandse_Klokkenluiders_Partij_have_vote(2010)
http://gemeenteraad.org/vocabulary/Nederlandse_Klokkenluiders_Partij_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GL&De_Groenen_have_vote(2006),http://gemeenteraad.org/vocabulary/GL&De_Groenen_have_vote(2006)
http://gemeenteraad.org/vocabulary/GL&De_Groenen_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1962),http://gemeenteraad.org/vocabulary/valid_vote(1962)
http://gemeenteraad.org/vocabulary/valid_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1974),http://gemeenteraad.org/vocabulary/valid_vote(1974)
http://gemeenteraad.org/vocabulary/valid_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/RPF_have_vote(1994),http://gemeenteraad.org/vocabulary/RPF_have_vote(1994)
http://gemeenteraad.org/vocabulary/RPF_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Duurzaam_Nederland_have_vote(2006),http://gemeenteraad.org/vocabulary/Duurzaam_Nederland_have_vote(2006)
http://gemeenteraad.org/vocabulary/Duurzaam_Nederland_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/RPF_have_vote(1982),http://gemeenteraad.org/vocabulary/RPF_have_vote(1982)
http://gemeenteraad.org/vocabulary/RPF_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(2014),http://gemeenteraad.org/vocabulary/has_vote(2014)
http://gemeenteraad.org/vocabulary/has_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2010),http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2010)
http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(2002),http://gemeenteraad.org/vocabulary/has_vote(2002)
http://gemeenteraad.org/vocabulary/has_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/De_Groenen_have_vote(2010),http://gemeenteraad.org/vocabulary/De_Groenen_have_vote(2010)
http://gemeenteraad.org/vocabulary/De_Groenen_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CU_SGP_have_vote(2006),http://gemeenteraad.org/vocabulary/CU_SGP_have_vote(2006)
http://gemeenteraad.org/vocabulary/CU_SGP_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://www.w3.org/2002/07/owl#topDataProperty,http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1986),http://gemeenteraad.org/vocabulary/valid_vote(1986)
http://gemeenteraad.org/vocabulary/valid_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1998),http://gemeenteraad.org/vocabulary/valid_vote(1998)
http://gemeenteraad.org/vocabulary/valid_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/LOG_have_vote(1998),http://gemeenteraad.org/vocabulary/LOG_have_vote(1998)
http://gemeenteraad.org/vocabulary/LOG_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1953),http://gemeenteraad.org/vocabulary/VVD_have_vote(1953)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA&D66_have_vote(2006),http://gemeenteraad.org/vocabulary/PvdA&D66_have_vote(2006)
http://gemeenteraad.org/vocabulary/PvdA&D66_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Nederlandse_Volks&Unie_have_vote(2010),http://gemeenteraad.org/vocabulary/Nederlandse_Volks&Unie_have_vote(2010)
http://gemeenteraad.org/vocabulary/Nederlandse_Volks&Unie_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PSP_have_vote(1982),http://gemeenteraad.org/vocabulary/PSP_have_vote(1982)
http://gemeenteraad.org/vocabulary/PSP_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1949),http://gemeenteraad.org/vocabulary/blank_vote(1949)
http://gemeenteraad.org/vocabulary/blank_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(2014),http://gemeenteraad.org/vocabulary/vote_number(2014)
http://gemeenteraad.org/vocabulary/vote_number(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(2002),http://gemeenteraad.org/vocabulary/vote_number(2002)
http://gemeenteraad.org/vocabulary/vote_number(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1990),http://gemeenteraad.org/vocabulary/PvdA_have_vote(1990)
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1990),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1946),http://gemeenteraad.org/vocabulary/has_seats(1946)
http://gemeenteraad.org/vocabulary/has_seats(1946),http://www.w3.org/2002/07/owl#topDataProperty
